10000 39402
5992 6091 237.88
5718 5719 226.97
7882 7982 312.92
6721 6822 266.82
1495 1595 59.36
692 792 27.48
4512 4612 179.11
3793 3893 150.59
3958 3959 157.11
8620 8621 342.18
9408 9509 373.49
912 913 36.17
573 574 22.73
3302 3401 131.06
6389 6390 253.63
4266 4267 169.34
9120 9219 362.04
9392 9492 372.87
1659 1760 65.87
5206 5305 206.65
1466 1565 58.19
1927 2027 76.49
886 986 35.18
335 435 13.29
1508 1608 59.85
4204 4304 166.88
9320 9420 369.99
6055 6156 240.39
2983 3082 118.42
2809 2810 111.48
3379 3478 134.14
2610 2711 103.61
2186 2187 86.77
7757 7857 307.95
8753 8853 347.49
6182 6281 245.42
1278 1377 50.73
9250 9349 367.21
8036 8137 319.03
4376 4475 173.72
2792 2891 110.84
632 633 25.06
5792 5793 229.93
2955 3055 117.31
6364 6365 252.63
7303 7404 289.92
6251 6350 248.15
6401 6402 254.09
6997 6998 277.77
2904 3003 115.26
7911 8011 314.05
7198 7297 285.76
3921 3922 155.63
3168 3268 125.77
3375 3476 134.00
9535 9634 378.52
3521 3622 139.78
4614 4713 183.15
7009 7108 278.23
4373 4374 173.59
7700 7800 305.69
2617 2618 103.86
4906 5006 194.75
1403 1504 55.69
6371 6471 252.93
922 1022 36.59
1065 1166 42.29
7089 7190 281.45
7636 7637 303.12
7730 7830 306.87
5410 5511 214.77
4106 4206 162.99
5971 6070 237.04
1842 1942 73.12
6888 6988 273.46
2751 2752 109.19
3342 3441 132.66
5341 5441 212.03
544 645 21.60
9342 9343 370.85
2732 2833 108.46
353 453 14.01
2709 2710 107.51
8467 8568 336.15
7525 7526 298.71
303 402 12.00
5036 5135 199.91
8918 9019 354.04
845 946 33.55
5230 5330 207.62
7823 7923 310.56
7318 7419 290.52
3015 3115 119.68
6942 6943 275.57
1020 1119 40.47
2229 2328 88.47
730 831 28.98
8965 9065 355.91
2845 2944 112.93
8391 8392 333.11
5380 5479 213.58
8057 8058 319.84
8840 8941 350.95
1035 1036 41.06
6097 6098 242.04
1678 1779 66.63
4305 4405 170.89
8017 8118 318.27
6096 6195 242.01
1352 1353 53.65
4349 4450 172.66
3210 3309 127.41
5901 6002 234.26
9051 9152 359.33
1951 2052 77.46
4086 4185 162.21
2668 2767 105.91
389 488 15.44
5440 5540 215.96
3437 3536 136.43
8883 8884 352.64
1257 1258 49.88
2107 2207 83.63
1143 1244 45.38
2422 2521 96.13
4650 4749 184.59
2892 2991 114.81
8381 8480 332.72
7779 7880 308.84
862 962 34.22
9504 9605 377.30
5303 5402 210.50
5501 5502 218.36
7022 7122 278.76
9737 9836 386.54
163 264 6.48
3971 4071 157.65
4757 4856 188.84
5843 5844 231.94
2454 2553 97.41
6137 6138 243.61
3321 3322 131.81
6226 6327 247.17
7375 7475 292.79
1499 1599 59.52
1547 1548 61.39
788 789 31.27
2377 2476 94.36
2337 2436 92.76
5113 5213 202.97
7191 7192 285.47
6672 6673 264.86
1564 1565 62.07
2710 2810 107.57
6760 6861 268.38
9555 9654 379.32
4530 4630 179.83
6005 6006 238.36
1729 1828 68.62
6740 6741 267.55
9455 9456 375.34
7405 7504 293.95
5172 5272 205.33
4495 4595 178.46
4715 4814 187.16
6791 6890 269.60
8165 8265 324.15
8698 8799 345.33
539 540 21.37
4168 4169 165.45
1394 1493 55.34
92 193 3.67
640 741 25.41
2887 2988 114.63
6657 6757 264.28
9177 9277 364.33
2187 2288 86.84
4213 4312 167.23
2936 3037 116.56
6129 6229 243.31
9840 9939 390.63
9533 9534 378.43
2297 2298 91.18
6255 6256 248.30
4862 4963 193.03
4052 4053 160.84
4723 4724 187.47
8984 9083 356.66
9470 9570 375.96
1324 1425 52.56
2791 2891 110.81
4841 4940 192.17
8723 8724 346.27
2905 3006 115.32
1164 1264 46.21
9152 9252 363.33
2172 2273 86.24
3026 3126 120.12
3234 3335 128.39
138 238 5.47
9572 9673 380.02
7794 7893 309.42
7111 7112 282.27
4605 4705 182.80
1750 1849 69.46
8573 8674 340.36
2144 2244 85.11
9079 9178 360.43
1741 1840 69.10
8317 8417 330.17
7696 7795 305.53
3299 3400 130.99
7309 7409 290.15
5078 5177 201.59
2786 2787 110.59
9173 9273 364.17
1341 1442 53.24
3684 3785 146.27
930 1031 36.92
7469 7470 296.50
1586 1686 62.97
4016 4017 159.40
661 760 26.23
9803 9903 389.16
8514 8515 337.97
6578 6579 261.13
4694 4795 186.37
3002 3003 119.14
9213 9314 365.75
75 76 2.96
6567 6568 260.69
2307 2406 91.56
346 445 13.72
6472 6573 256.95
1097 1197 43.56
2449 2550 97.23
276 377 10.97
8457 8557 335.74
7925 8025 314.61
6525 6625 259.03
6013 6113 238.70
4544 4645 180.40
1530 1629 60.72
424 425 16.80
6068 6168 240.90
1444 1445 57.30
530 629 21.02
4408 4409 174.96
4343 4344 172.39
4158 4159 165.05
6917 7017 274.59
6513 6613 258.55
4347 4446 172.56
2354 2453 93.44
2715 2814 107.76
9216 9316 365.86
1887 1988 74.93
3256 3356 129.26
2924 3024 116.07
2419 2518 96.01
1994 2094 79.17
719 818 28.52
6273 6374 249.05
6145 6146 243.93
7699 7700 305.64
1162 1261 46.12
4477 4578 177.75
3353 3452 133.10
6506 6507 258.25
5796 5797 230.09
6732 6733 267.23
7373 7374 292.69
5852 5953 232.33
8146 8245 323.38
2198 2199 87.25
4617 4716 183.27
7142 7242 283.53
9424 9524 374.12
621 721 24.64
9387 9488 372.68
218 317 8.63
6834 6935 271.31
9358 9459 371.52
9570 9670 379.93
4739 4839 188.13
9538 9539 378.63
8160 8260 323.95
873 974 34.67
7878 7977 312.75
5728 5829 227.40
1548 1649 61.46
5236 5336 207.86
1846 1945 73.27
8581 8680 340.66
8050 8051 319.56
1270 1370 50.42
3930 4031 156.02
7829 7930 310.81
2345 2445 93.09
1693 1794 67.23
6847 6848 271.80
1033 1034 40.98
1846 1946 73.28
5313 5412 210.90
3105 3106 123.23
6377 6478 253.18
1452 1551 57.63
6480 6581 257.27
834 933 33.09
3994 4093 158.56
223 324 8.85
3684 3784 146.26
2797 2798 111.03
9815 9915 389.64
9295 9394 369.01
9173 9274 364.18
2701 2801 107.21
9427 9528 374.25
3480 3580 138.16
370 469 14.68
4780 4879 189.76
5931 6031 235.45
8687 8787 344.88
2462 2563 97.75
1642 1643 65.16
4250 4350 168.72
6158 6258 244.47
4631 4632 183.82
2622 2722 104.08
2986 2987 118.53
6254 6354 248.28
2092 2093 83.04
3225 3326 128.03
9871 9972 391.89
1360 1461 54.00
32 33 1.24
1066 1167 42.33
3893 3992 154.55
4581 4680 181.86
9633 9733 382.42
1504 1605 59.70
4529 4629 179.79
7422 7523 294.65
2011 2110 79.81
5054 5154 200.64
1048 1049 41.58
7432 7533 295.05
3425 3525 135.96
7410 7411 294.14
950 951 37.69
9776 9875 388.10
6512 6611 258.50
295 396 11.73
747 846 29.64
9154 9253 363.40
6364 6464 252.65
5397 5398 214.25
5794 5894 230.03
5994 6094 237.97
7316 7415 290.42
6528 6529 259.13
1312 1412 52.07
2957 3058 117.40
1460 1559 57.95
7004 7105 278.05
2419 2519 96.02
1614 1715 64.07
6498 6499 257.96
8009 8109 317.94
3415 3515 135.56
333 434 13.22
1940 1941 76.99
9452 9453 375.22
446 546 17.70
2111 2112 83.77
9749 9750 387.01
7468 7568 296.48
4768 4868 189.29
1420 1519 56.35
960 1060 38.11
750 751 29.75
2405 2506 95.47
8826 8926 350.38
7777 7877 308.75
7248 7249 287.72
1620 1621 64.28
2193 2194 87.05
9887 9888 392.50
7370 7469 292.58
9869 9870 391.78
4473 4474 177.56
1997 1998 79.27
4136 4137 164.17
496 595 19.69
4570 4571 181.41
4883 4983 193.86
3843 3943 152.56
1043 1143 41.40
4874 4974 193.50
2732 2832 108.45
8027 8127 318.66
4578 4579 181.73
980 981 38.89
7850 7950 311.64
1742 1843 69.16
1240 1339 49.21
674 775 26.77
2500 2599 99.24
6345 6444 251.88
1004 1104 39.84
151 250 5.98
252 253 9.98
4049 4150 160.75
3760 3859 149.26
5395 5496 214.20
2974 3073 118.06
9911 9912 393.14
8003 8103 317.70
768 869 30.50
1628 1728 64.62
928 1029 36.84
4425 4524 175.65
5864 5964 232.80
5951 6050 236.24
886 987 35.19
3923 4024 155.74
4963 5063 197.03
2858 2958 113.46
6417 6517 254.74
2090 2190 82.98
8599 8698 341.38
8147 8247 323.43
640 740 25.40
384 484 15.25
3017 3118 119.77
8132 8232 322.83
116 216 4.59
1640 1739 65.09
3690 3791 146.51
334 434 13.25
3245 3345 128.82
7913 8012 314.12
6853 6952 272.05
2029 2130 80.55
675 676 26.78
3998 3999 158.71
5564 5664 220.89
3080 3180 122.28
9890 9991 392.65
7242 7243 287.48
8811 8911 349.78
69 170 2.75
4277 4278 169.78
2363 2462 93.80
1055 1155 41.88
5816 5916 230.88
3503 3602 139.04
2258 2259 89.62
5468 5567 217.07
3161 3262 125.50
5052 5053 200.54
5173 5272 205.36
7583 7683 301.05
9249 9350 367.19
7661 7762 304.15
8354 8455 331.66
6823 6824 270.84
5092 5191 202.15
4642 4741 184.27
8321 8420 330.32
1718 1818 68.19
4971 5072 197.36
8852 8953 351.43
6369 6470 252.86
2148 2248 85.27
2768 2769 109.87
3022 3023 119.94
501 602 19.88
802 901 31.81
8755 8856 347.58
222 223 8.78
9351 9452 371.24
2459 2558 97.61
5928 6027 235.32
843 943 33.46
912 1011 36.18
7568 7569 300.43
7438 7537 295.27
3650 3749 144.89
9175 9275 364.25
3003 3103 119.20
9554 9654 379.29
557 658 22.12
2292 2293 90.98
9317 9417 369.87
9738 9838 386.59
724 823 28.72
5192 5292 206.13
9268 9368 367.94
4729 4828 187.72
5257 5356 208.69
8724 8725 346.31
3629 3730 144.07
3492 3592 138.64
1125 1126 44.63
378 477 15.00
5146 5147 204.27
5071 5072 201.30
1739 1839 69.03
5428 5527 215.47
7657 7758 303.99
3666 3667 145.52
7274 7374 288.78
9066 9067 359.90
9512 9612 377.61
707 708 28.03
4525 4625 179.63
1992 1993 79.07
6504 6603 258.18
2808 2907 111.45
628 729 24.93
3818 3917 151.55
2271 2371 90.16
3140 3240 124.65
6309 6310 250.43
2437 2538 96.75
6796 6896 269.81
5936 5937 235.63
3269 3370 129.79
4896 4996 194.38
3419 3518 135.71
6070 6071 240.96
4582 4583 181.89
7503 7602 297.84
7670 7671 304.48
4421 4422 175.48
7375 7474 292.78
7416 7517 294.41
5826 5827 231.26
7779 7878 308.82
2472 2573 98.15
6886 6987 273.39
7415 7514 294.35
4287 4387 170.20
5113 5114 202.95
3704 3804 147.03
7238 7338 287.34
2362 2461 93.76
2242 2341 88.99
3593 3594 142.63
1832 1932 72.72
7635 7736 303.11
6004 6105 238.35
5495 5496 218.14
3281 3282 130.24
6621 6622 262.82
185 285 7.35
706 707 27.99
8890 8991 352.95
9456 9555 375.39
7755 7855 307.87
8041 8140 319.21
8211 8312 325.97
6047 6146 240.05
3251 3350 129.05
5205 5306 206.63
7316 7317 290.41
3801 3902 150.89
904 1004 35.87
9564 9663 379.68
5397 5498 214.28
9170 9271 364.06
7397 7496 293.66
9412 9513 373.65
4531 4631 179.87
2828 2927 112.25
4508 4607 178.94
1798 1899 71.40
3469 3569 137.72
1571 1670 62.36
5069 5070 201.22
280 381 11.13
7749 7849 307.63
543 544 21.53
7262 7361 288.29
6514 6615 258.60
1052 1053 41.74
1550 1651 61.54
2397 2497 95.17
5292 5293 210.08
2390 2489 94.88
5770 5771 229.05
4500 4599 178.64
1566 1567 62.15
1796 1797 71.29
6591 6691 261.67
4019 4118 159.53
4589 4689 182.19
8734 8835 346.74
5077 5176 201.55
4744 4843 188.32
7048 7148 279.80
6076 6077 241.20
1780 1879 70.66
2303 2404 91.42
8876 8975 352.37
8762 8763 347.83
7379 7380 292.93
4366 4367 173.31
9523 9524 378.03
631 732 25.05
6203 6204 246.22
94 95 3.72
6321 6421 250.93
4494 4595 178.43
4800 4899 190.55
5297 5397 210.30
2969 3069 117.87
6147 6246 244.02
8888 8988 352.86
1730 1829 68.66
3101 3102 123.08
2778 2878 110.29
3985 4085 158.21
4832 4932 191.82
1210 1311 48.03
2882 2982 114.42
8794 8895 349.14
7139 7239 283.41
3206 3207 127.24
4785 4884 189.96
857 858 34.00
3111 3212 123.50
5958 6058 236.53
8722 8823 346.26
8421 8522 334.31
7642 7742 303.38
4644 4645 184.34
1040 1041 41.26
2443 2543 96.98
9778 9779 388.17
8119 8220 322.32
8865 8965 351.94
3782 3881 150.14
4324 4424 171.65
436 535 17.29
2825 2925 112.14
6735 6836 267.38
3628 3629 144.00
2998 2999 119.01
5134 5235 203.82
4597 4697 182.51
4176 4276 165.79
8252 8352 327.60
6438 6539 255.59
7122 7223 282.74
5789 5890 229.84
1710 1711 67.85
2091 2092 83.00
2800 2899 111.15
6971 7072 276.76
2720 2821 107.98
1595 1696 63.34
8988 9087 356.82
702 803 27.86
1291 1390 51.25
7058 7158 280.20
6317 6417 250.77
1817 1917 72.12
8205 8304 325.71
3606 3707 143.15
809 810 32.08
2059 2159 81.74
9310 9411 369.60
4371 4372 173.51
7241 7342 287.47
5674 5675 225.24
6521 6522 258.85
9562 9662 379.61
5575 5675 221.33
5972 6072 237.09
8350 8451 331.50
8084 8185 320.95
5829 5830 231.38
3838 3939 152.37
2336 2437 92.74
4288 4387 170.23
7980 8080 316.81
4879 4980 193.71
5917 6016 234.88
3805 3906 151.05
1946 2045 77.24
9722 9821 385.94
560 661 22.24
1949 2050 77.38
7700 7799 305.68
8713 8813 345.89
8857 8956 351.61
5907 6007 234.49
3577 3678 142.02
1458 1559 57.89
2252 2352 89.40
9361 9462 371.64
6358 6458 252.41
6067 6167 240.86
8270 8369 328.31
6165 6266 244.76
7331 7332 291.01
6411 6512 254.51
9015 9115 357.88
3465 3566 137.57
568 669 22.56
1274 1275 50.56
5013 5014 198.98
3287 3288 130.48
6767 6866 268.64
3592 3692 142.61
2959 3059 117.47
6953 7052 276.02
8515 8616 338.04
1684 1784 66.86
5326 5327 211.41
9731 9732 386.29
7283 7383 289.14
9787 9886 388.54
4929 5029 195.67
8684 8685 344.74
4435 4534 176.05
3136 3237 124.50
776 875 30.80
8745 8845 347.17
1778 1879 70.60
853 954 33.87
115 215 4.55
5448 5549 216.29
1511 1612 59.98
1912 2012 75.89
624 723 24.75
5345 5444 212.18
7743 7842 307.38
5955 6055 236.41
1267 1268 50.28
4344 4345 172.43
7583 7684 301.06
2932 2933 116.37
4390 4489 174.28
3838 3937 152.35
4908 5007 194.82
340 440 13.49
4270 4370 169.52
4877 4977 193.62
1229 1329 48.78
181 280 7.18
600 700 23.82
8102 8202 321.63
9624 9723 382.05
2698 2799 107.13
6208 6308 246.44
302 303 11.95
2301 2401 91.33
41 142 1.63
1865 1966 74.05
8387 8487 332.97
1692 1693 67.16
2985 3085 118.51
9046 9146 359.12
5758 5859 228.60
4788 4889 190.10
8714 8813 345.92
7283 7384 289.15
3041 3140 120.71
2422 2423 96.12
7404 7503 293.91
7514 7515 298.27
8923 8924 354.21
5882 5982 233.52
8433 8434 334.76
9029 9129 358.44
1392 1493 55.28
2298 2397 91.23
2943 3042 116.82
1702 1801 67.54
2274 2374 90.28
1306 1405 51.82
5221 5320 207.25
985 986 39.09
2990 3091 118.72
5668 5769 225.03
6754 6853 268.12
3420 3520 135.76
7201 7301 285.86
9310 9409 369.58
5303 5403 210.51
1176 1177 46.67
9380 9481 372.40
9806 9907 389.29
8618 8719 342.13
2030 2129 80.57
7287 7387 289.30
447 547 17.74
2558 2559 101.53
6549 6648 259.98
7964 7965 316.15
8867 8868 352.00
4913 5014 195.04
6299 6400 250.09
5312 5413 210.88
5589 5590 221.87
3327 3328 132.05
1632 1731 64.77
2414 2514 95.82
9722 9723 385.93
5268 5269 209.12
6516 6617 258.68
7273 7373 288.74
6116 6217 242.80
8899 8998 353.29
4956 4957 196.73
2127 2128 84.41
1966 1967 78.03
4243 4344 168.45
3762 3763 149.33
2876 2977 114.19
3392 3492 134.67
6296 6397 249.97
9377 9478 372.28
1697 1796 67.37
5662 5761 224.77
3078 3178 122.20
1648 1649 65.40
262 263 10.38
3336 3436 132.43
292 293 11.58
3013 3113 119.60
4997 5098 198.40
3956 3957 157.03
9791 9792 388.69
6389 6490 253.66
6542 6641 259.70
3536 3637 140.38
1260 1261 50.00
1561 1562 61.95
2436 2536 96.70
2309 2310 91.63
9752 9852 387.15
8328 8429 330.62
4584 4685 182.00
4839 4940 192.11
1629 1630 64.64
3486 3586 138.40
9491 9592 376.81
371 470 14.72
2579 2580 102.37
2721 2820 108.00
135 235 5.35
4691 4791 186.24
9467 9566 375.83
8355 8455 331.69
6298 6398 250.04
2196 2297 87.20
6707 6806 266.24
8266 8365 328.15
534 634 21.19
6216 6316 246.76
395 396 15.67
5691 5692 225.92
5320 5420 211.19
1533 1534 60.83
4897 4997 194.42
3185 3284 126.44
5043 5142 200.19
6268 6367 248.83
8371 8372 332.31
8476 8577 336.51
1220 1320 48.42
5044 5145 200.25
847 947 33.62
2253 2354 89.45
59 159 2.34
2728 2827 108.28
3679 3780 146.07
827 828 32.80
6904 7004 274.07
8892 8993 353.03
3786 3886 150.31
2913 2914 115.61
6968 7067 276.62
6454 6554 256.22
8389 8489 333.05
626 725 24.83
3352 3451 133.06
3560 3660 141.33
8928 9029 354.44
4775 4776 189.55
449 550 17.83
5902 6001 234.28
9628 9728 382.22
2757 2856 109.44
9839 9939 390.60
5097 5098 202.34
7279 7380 288.99
692 793 27.49
5250 5251 208.40
9074 9175 360.25
3251 3351 129.06
9563 9664 379.66
7240 7241 287.40
5872 5971 233.11
8620 8719 342.19
919 920 36.45
949 1049 37.67
3850 3950 152.84
7620 7719 302.49
9891 9990 392.67
5261 5360 208.85
8209 8309 325.88
9138 9239 362.78
5154 5155 204.59
7859 7960 312.01
6642 6742 263.68
8242 8342 327.20
8169 8270 324.32
121 220 4.78
4237 4337 168.20
8021 8120 318.41
5359 5460 212.76
9237 9337 366.70
9594 9693 380.88
2468 2569 97.99
4923 5023 195.43
3790 3791 150.45
5741 5841 227.91
9741 9742 386.69
8460 8559 335.85
5097 5197 202.36
4731 4732 187.79
4852 4853 192.60
5263 5364 208.95
6609 6610 262.34
9362 9461 371.66
1045 1146 41.49
8676 8777 344.45
5786 5886 229.71
5990 5991 237.79
1079 1179 42.84
5179 5280 205.62
7349 7449 291.75
8230 8331 326.73
8760 8861 347.78
274 275 10.86
348 449 13.82
6528 6628 259.15
7944 8045 315.38
738 838 29.29
5243 5244 208.12
3318 3418 131.71
5197 5198 206.31
9074 9075 360.22
3598 3699 142.86
4405 4506 174.87
8377 8378 332.55
4709 4809 186.93
337 436 13.36
6620 6720 262.80
6067 6068 240.84
4301 4402 170.74
5461 5562 216.81
6018 6019 238.88
8823 8824 350.24
2734 2735 108.51
588 689 23.36
5777 5877 229.35
7032 7133 279.17
576 675 22.86
8527 8528 338.49
7580 7681 300.94
6249 6348 248.07
8304 8404 329.65
4895 4995 194.34
7478 7578 296.88
257 358 10.21
4657 4756 184.87
920 1019 36.50
8363 8462 332.00
9890 9990 392.64
4773 4774 189.47
4842 4941 192.21
8426 8427 334.48
1359 1460 53.96
3588 3687 142.44
7687 7786 305.17
7416 7516 294.40
8647 8746 343.27
7020 7121 278.69
1722 1723 68.33
3412 3512 135.44
9839 9938 390.59
3423 3424 135.86
1089 1189 43.24
2017 2118 80.07
6587 6688 261.52
4990 5089 198.10
8600 8700 341.42
3724 3725 147.81
2259 2260 89.66
9633 9734 382.43
4333 4334 171.99
2582 2583 102.49
6930 7031 275.12
5310 5311 210.77
2802 2902 111.22
7649 7750 303.67
9550 9651 379.14
6041 6142 239.83
7977 8077 316.69
6861 6962 272.39
8342 8442 331.17
7627 7726 302.77
4857 4858 192.80
243 344 9.65
3394 3494 134.75
343 444 13.62
6943 6944 275.61
8604 8605 341.54
76 175 3.01
525 626 20.84
4417 4518 175.35
4279 4378 169.87
8689 8690 344.94
2854 2954 113.30
3329 3330 132.13
2422 2522 96.14
119 120 4.69
9063 9164 359.81
3978 4079 157.94
8248 8249 327.42
6749 6849 267.93
7782 7881 308.94
2093 2094 83.08
9212 9311 365.69
4164 4165 165.29
6049 6050 240.12
1682 1782 66.78
3854 3954 153.00
1236 1237 49.04
3324 3423 131.94
4963 5064 197.04
887 888 35.20
7581 7681 300.97
6025 6125 239.18
8633 8732 342.71
1776 1877 70.52
8595 8596 341.21
8437 8438 334.92
4308 4408 171.01
9561 9660 379.56
38 137 1.49
1480 1579 58.75
4630 4731 183.81
3857 3958 153.13
4980 5080 197.71
8800 8899 349.35
3565 3566 141.51
5954 6053 236.36
1035 1135 41.08
4574 4673 181.58
6639 6740 263.57
612 712 24.28
3052 3153 121.17
9190 9191 364.83
4843 4942 192.25
3282 3283 130.28
4248 4249 168.62
6518 6619 258.76
9030 9031 358.46
6290 6291 249.70
2416 2517 95.91
2681 2781 106.44
6943 7044 275.64
5724 5725 227.21
9265 9366 367.83
2888 2987 114.65
5625 5626 223.28
1054 1154 41.84
7821 7920 310.47
4354 4355 172.83
1634 1733 64.85
7452 7453 295.82
3055 3154 121.27
3576 3675 141.96
4272 4372 169.60
2144 2245 85.12
6267 6268 248.78
5530 5630 219.53
5950 5951 236.19
7140 7239 283.44
7128 7129 282.95
4728 4828 187.69
8779 8880 348.54
369 470 14.66
4179 4278 165.90
3941 3942 156.43
8442 8543 335.15
4892 4893 194.20
7923 8024 314.54
4300 4399 170.70
8373 8474 332.42
5459 5559 216.72
4933 4934 195.81
4629 4728 183.75
5759 5858 228.62
2205 2304 87.51
2475 2476 98.24
702 801 27.84
6050 6150 240.18
4309 4310 171.03
4040 4041 160.36
2545 2646 101.04
3233 3234 128.32
9540 9541 378.71
8533 8632 338.74
9500 9600 377.15
9321 9422 370.04
8493 8594 337.19
9468 9567 375.87
9081 9082 360.50
1969 2070 78.18
8655 8755 343.60
6745 6845 267.77
6750 6850 267.97
9696 9697 384.92
2258 2359 89.65
6948 7047 275.82
5238 5239 207.92
4082 4182 162.06
1322 1422 52.47
5727 5828 227.36
890 989 35.33
6279 6378 249.27
7996 8097 317.46
689 690 27.34
400 500 15.88
3815 3916 151.45
1786 1887 70.92
3395 3494 134.78
2288 2387 90.83
3622 3722 143.78
1420 1421 56.34
9125 9224 362.24
2116 2217 84.00
3385 3386 134.37
3232 3333 128.31
5920 5921 234.99
2033 2133 80.70
7314 7315 290.33
5288 5388 209.94
9132 9232 362.53
1111 1112 44.07
7758 7859 308.00
3802 3803 150.90
2653 2754 105.33
9734 9834 386.43
5717 5817 226.95
3051 3151 121.12
2179 2279 86.51
461 560 18.29
4519 4618 179.38
5660 5761 224.71
1650 1651 65.48
8001 8102 317.63
3870 3971 153.65
4698 4799 186.53
1779 1878 70.62
1340 1439 53.18
9388 9389 372.69
399 498 15.84
5518 5519 219.03
9868 9967 391.75
6902 7003 274.00
5614 5714 222.86
8920 8921 354.09
9 108 0.33
3741 3842 148.52
6392 6393 253.75
5968 6068 236.93
7544 7645 299.50
9517 9618 377.82
619 718 24.55
5838 5939 231.77
3505 3605 139.13
9019 9020 358.02
8101 8102 321.58
3390 3391 134.57
5199 5300 206.42
9628 9629 382.20
7342 7443 291.48
9008 9108 357.60
8238 8338 327.04
6872 6873 272.80
9038 9138 358.80
1772 1871 70.34
7999 8100 317.58
9549 9648 379.08
9128 9227 362.36
8950 9050 355.31
3295 3396 130.83
3458 3559 137.29
2258 2358 89.64
4114 4213 163.30
8298 8398 329.44
8211 8310 325.95
8243 8244 327.22
3893 3894 154.54
4725 4824 187.56
6896 6995 273.77
2537 2637 100.71
676 775 26.83
6761 6861 268.41
9406 9505 373.39
2311 2412 91.74
5606 5607 222.52
8290 8391 329.13
6644 6645 263.74
2960 3061 117.52
3332 3433 132.28
7204 7304 285.98
4234 4335 168.09
5602 5603 222.36
9297 9396 369.09
8969 9070 356.08
2555 2655 101.43
4412 4413 175.12
5150 5251 204.46
7446 7546 295.60
3868 3969 153.57
6034 6035 239.52
5396 5397 214.21
3215 3314 127.61
190 290 7.55
7152 7251 283.92
9678 9778 384.22
1308 1408 51.91
9385 9485 372.59
4065 4166 161.39
6813 6914 270.47
4619 4719 183.36
2385 2484 94.68
1407 1508 55.85
6318 6417 250.80
1473 1573 58.48
926 1026 36.75
1377 1478 54.68
918 1017 36.42
1068 1069 42.38
1774 1775 70.41
5263 5363 208.94
7623 7722 302.61
1794 1894 71.23
3825 3925 151.84
6571 6672 260.88
7015 7114 278.47
1797 1898 71.36
7633 7732 303.01
9372 9471 372.06
8190 8289 325.14
2007 2108 79.67
582 681 23.10
1029 1128 40.83
1929 2028 76.56
1767 1866 70.14
1385 1386 54.97
5356 5456 212.63
4391 4392 174.31
6453 6553 256.18
6876 6975 272.97
3047 3147 120.96
1993 2094 79.14
1866 1967 74.09
1978 2078 78.53
7172 7273 284.74
5153 5253 204.57
9035 9036 358.66
6000 6100 238.20
691 792 27.45
6680 6779 265.19
8297 8397 329.40
5073 5174 201.41
5294 5395 210.19
2143 2243 85.07
8089 8090 321.12
5583 5682 221.64
841 941 33.38
2735 2836 108.58
4339 4438 172.24
7440 7541 295.37
799 800 31.71
5538 5539 219.83
7877 7978 312.73
7635 7735 303.10
3457 3557 137.24
1903 1904 75.51
8859 8960 351.71
