40000 158802
25285 25286 1007.58
25009 25210 996.60
2197 2198 87.54
4012 4212 159.86
20945 21145 834.66
2474 2674 98.58
39131 39331 1559.37
15823 15824 630.51
14048 14248 559.80
713 914 28.42
31518 31719 1256.00
159 360 6.35
17555 17754 699.56
4447 4646 177.19
37528 37729 1495.50
20886 21086 832.30
38616 38815 1538.82
22082 22083 879.94
21016 21217 837.48
20948 21149 834.79
22714 22715 905.13
37197 37397 1482.31
37643 37644 1500.04
12729 12929 507.25
19404 19603 773.22
3811 4012 151.86
23944 23945 954.15
28624 28823 1140.64
20963 20964 835.36
21965 22165 875.31
22498 22499 896.52
36652 36853 1460.58
28837 28838 1149.12
17793 17794 709.04
20793 20794 828.59
20586 20786 820.36
35307 35508 1406.99
25214 25413 1004.75
3216 3415 128.13
9711 9912 386.99
14341 14542 571.50
15549 15748 619.62
13554 13555 540.11
30650 30850 1221.39
39290 39489 1565.69
12065 12264 480.77
10378 10579 413.58
4789 4988 190.84
35771 35970 1425.47
16008 16207 637.89
38482 38681 1533.49
15660 15859 624.03
39570 39770 1576.87
16561 16760 659.95
26464 26665 1054.59
15890 16091 633.22
21431 21632 854.02
20671 20871 823.73
35939 36139 1432.17
28519 28719 1136.48
19137 19336 762.60
13573 13772 540.88
36901 36902 1470.48
31911 32110 1271.64
30199 30399 1203.44
32506 32507 1295.34
5493 5494 218.87
24975 25174 995.25
6016 6217 239.73
29002 29202 1155.71
14136 14337 563.33
26958 27157 1074.27
26247 26446 1045.92
21565 21766 859.38
19088 19089 760.63
10917 11116 435.03
32908 33107 1311.37
31849 32050 1269.18
13861 13862 552.33
24492 24691 975.99
21330 21531 850.01
11526 11725 459.30
28324 28325 1128.69
22502 22703 896.71
34389 34390 1370.39
5370 5371 213.98
28553 28554 1137.82
2827 3026 112.63
6013 6212 239.59
38303 38502 1526.36
10628 10629 423.49
1983 1984 79.01
21314 21513 849.35
36279 36479 1445.71
16369 16569 652.31
3947 3948 157.27
8555 8556 340.90
26015 26215 1036.68
37060 37061 1476.81
29472 29672 1174.45
18765 18966 747.80
10339 10538 412.00
11903 12102 474.32
17773 17973 708.26
4663 4864 185.82
8211 8412 327.20
26511 26711 1056.46
35765 35766 1425.22
16527 16528 658.58
2661 2860 106.02
26142 26143 1041.74
11584 11785 461.64
38922 38923 1551.02
36645 36846 1460.30
29068 29267 1158.34
15736 15737 627.06
37811 38011 1506.75
38727 38728 1543.25
37054 37254 1476.59
7680 7880 306.04
35711 35910 1423.07
14441 14442 575.44
18474 18475 736.16
35718 35719 1423.34
30789 30790 1226.93
15911 16111 634.05
27959 28160 1114.18
30668 30868 1222.11
19151 19351 763.17
31350 31550 1249.30
2169 2369 86.44
11458 11658 456.59
10391 10591 414.09
9034 9234 359.99
34383 34384 1370.15
24835 25035 989.66
3120 3121 124.31
34532 34733 1376.11
5660 5661 225.52
6513 6514 259.52
35591 35790 1418.30
12271 12272 488.97
24128 24327 961.49
21892 22092 872.39
22749 22750 906.53
8645 8845 344.49
27051 27251 1077.97
2923 3123 116.48
257 457 10.23
23551 23552 938.49
33269 33470 1325.77
17144 17344 683.19
31648 31848 1261.16
35509 35510 1415.01
10468 10667 417.13
23843 23844 950.11
37406 37607 1490.62
33790 33791 1346.52
18758 18957 747.50
32379 32578 1290.30
4935 5135 196.66
7874 8075 313.78
39396 39397 1569.92
29562 29761 1178.04
17780 17981 708.55
16531 16732 658.77
23616 23617 941.06
17491 17492 696.99
22156 22157 882.90
11840 12039 471.80
64 264 2.54
35270 35271 1405.48
30660 30861 1221.80
34937 35136 1392.23
7015 7214 279.52
23640 23641 942.02
24568 24768 979.04
4187 4386 166.85
13900 13901 553.89
18278 18279 728.35
15246 15445 607.53
33091 33291 1318.67
26147 26348 1041.97
5485 5486 218.55
6857 7056 273.23
9 10 0.32
9939 10140 396.08
2375 2576 94.66
31018 31218 1236.05
20977 21177 835.94
35922 36123 1431.50
8793 8993 350.41
35614 35615 1419.18
10719 10720 427.13
26059 26259 1038.44
3465 3664 138.06
19984 20184 796.37
18011 18212 717.73
22576 22577 899.64
9121 9320 363.46
36824 37025 1467.43
638 837 25.40
9558 9758 380.89
19321 19521 769.94
26031 26232 1037.33
38601 38801 1538.23
33802 33803 1346.97
19037 19238 758.62
24665 24865 982.89
26098 26297 1039.99
32656 32857 1301.34
5626 5827 224.19
22869 23070 911.33
25982 26183 1035.40
21456 21457 854.99
14955 15156 595.97
35008 35209 1395.06
17836 18037 710.76
13851 14050 551.94
6648 6847 264.90
5349 5550 213.17
7700 7900 306.84
22515 22715 897.22
30988 30989 1234.86
10496 10697 418.27
14592 14792 581.50
14929 15129 594.92
21734 21934 866.10
5224 5423 208.15
15153 15353 603.85
38341 38342 1527.87
27878 28079 1110.94
38862 39063 1548.65
8264 8464 329.31
5458 5658 217.49
23113 23312 921.04
9596 9797 382.42
26411 26412 1052.44
8551 8751 340.76
12731 12732 507.31
18883 18884 752.46
3838 4038 152.93
23852 23853 950.47
29733 29933 1184.86
34349 34548 1368.80
26352 26551 1050.12
24780 24981 987.50
2663 2664 106.09
7208 7209 287.20
21715 21916 865.35
36126 36325 1439.61
15396 15597 613.55
14819 14820 590.50
23204 23205 924.64
376 576 14.99
26093 26094 1039.78
39413 39614 1570.60
11184 11384 445.69
32053 32254 1277.31
39507 39706 1574.34
8384 8583 334.10
24761 24961 986.73
35344 35345 1408.44
14789 14990 589.36
17083 17084 680.73
24775 24976 987.30
19659 19858 783.39
35590 35790 1418.27
6842 7041 272.63
27746 27747 1105.66
14637 14838 583.28
28180 28381 1122.99
4223 4224 168.25
16777 16977 668.57
29442 29443 1173.23
19446 19447 774.89
6330 6530 252.25
17370 17571 692.21
15854 16054 631.77
37962 38162 1512.79
2749 2750 109.53
23045 23244 918.32
5791 5792 230.76
18786 18787 748.61
27282 27481 1087.17
15672 15673 624.50
11807 12008 470.50
37625 37626 1499.32
22497 22698 896.51
18207 18407 725.53
21698 21898 864.66
36250 36450 1444.55
22971 23171 915.40
23843 24044 950.14
37985 37986 1513.69
37385 37586 1489.81
38894 39095 1549.93
3236 3435 128.93
12254 12453 488.30
16442 16443 655.18
32047 32247 1277.06
17108 17308 681.75
11746 11947 468.09
39565 39566 1576.65
14172 14173 564.74
34257 34456 1365.12
39689 39690 1581.58
30186 30187 1202.90
9290 9491 370.21
18390 18590 732.85
16159 16160 643.92
35248 35249 1404.60
36309 36508 1446.90
27296 27496 1087.74
10776 10777 429.41
15161 15362 604.18
1807 2006 71.98
15564 15763 620.22
9620 9621 383.32
38427 38628 1531.31
5012 5212 199.71
20872 21073 831.75
25222 25223 1005.06
23930 24131 953.62
19463 19663 775.59
10166 10366 405.12
6306 6507 251.30
18239 18439 726.81
16397 16598 653.44
20833 21032 830.17
28204 28403 1123.90
9020 9221 359.44
30511 30710 1215.85
4332 4333 172.61
7807 8007 311.09
18348 18549 731.18
1553 1554 61.87
16774 16974 668.45
7834 8035 312.18
24089 24288 959.93
34582 34781 1378.09
16621 16622 662.31
21610 21811 861.15
13993 14192 557.62
26702 26703 1064.05
12571 12770 500.95
39133 39333 1559.45
1493 1692 59.48
32543 32744 1296.85
3290 3491 131.11
33582 33782 1338.25
35965 35966 1433.19
5948 5949 237.01
38729 38930 1543.36
16768 16967 668.20
23213 23214 925.00
36429 36630 1451.69
26272 26273 1046.91
23294 23295 928.24
9594 9794 382.33
17671 17872 704.19
37032 37232 1475.71
3864 4064 153.97
20603 20604 820.99
26934 27134 1073.32
35899 36100 1430.58
33729 33730 1344.08
38129 38329 1519.44
27411 27610 1092.30
32595 32794 1298.91
23639 23640 941.98
10648 10848 424.31
22069 22270 879.45
12189 12388 485.73
36238 36437 1444.06
22516 22715 897.25
11899 12100 474.18
39310 39510 1566.50
1013 1214 40.36
22957 22958 914.82
4560 4759 181.71
10257 10457 408.73
33512 33712 1335.45
30292 30493 1207.14
34003 34204 1355.01
19800 19999 789.02
13682 13683 545.20
12990 13191 517.67
3770 3771 150.22
38951 39152 1552.21
25174 25175 1003.17
16875 16876 672.44
17808 18007 709.62
39961 39962 1587.64
12661 12860 504.52
29053 29253 1157.75
4268 4269 170.05
37159 37360 1480.80
37680 37880 1501.54
18818 19018 749.88
38096 38295 1518.11
17172 17372 684.31
39627 39828 1579.13
9115 9314 363.22
9030 9230 359.83
10422 10622 415.30
72 273 2.87
23094 23295 920.30
38353 38552 1528.36
22850 23049 910.55
26341 26542 1049.70
11513 11713 458.79
36617 36816 1459.16
37608 37609 1498.64
777 977 30.97
20247 20447 806.83
33865 34066 1349.52
21635 21636 862.12
19615 19815 781.64
1208 1209 48.10
20862 20863 831.32
26520 26719 1056.81
39588 39789 1577.60
3102 3302 123.61
1444 1445 57.51
15030 15031 598.91
34437 34438 1372.28
11916 11917 474.83
24772 24972 987.17
34716 34915 1383.42
21338 21539 850.33
11392 11592 453.98
5438 5637 216.68
31845 31846 1268.99
15277 15476 608.77
28364 28563 1130.30
1375 1574 54.79
8827 8828 351.72
35565 35766 1417.28
25607 25807 1020.42
4555 4756 181.53
36807 37006 1466.73
33320 33520 1327.80
13104 13303 522.18
18818 19017 749.87
12671 12872 504.94
8930 9129 355.85
34893 34894 1390.46
29946 30146 1193.35
21198 21399 844.76
13481 13680 537.20
6430 6631 256.23
39764 39963 1584.59
34870 34871 1389.54
11416 11615 454.90
19407 19607 773.35
1792 1993 71.43
20901 21101 832.90
30383 30583 1210.77
38704 38705 1542.33
25363 25364 1010.70
9257 9457 368.88
14769 14970 588.56
7182 7382 286.21
35665 35666 1421.22
20474 20674 815.88
30017 30217 1196.16
8123 8322 323.69
5344 5544 212.96
35476 35677 1413.72
17783 17983 708.66
17050 17250 679.43
12001 12202 478.23
29543 29544 1177.27
13885 14086 553.32
20977 20978 835.92
3744 3945 149.21
22864 23064 911.12
4279 4480 170.52
20345 20544 810.74
28692 28893 1143.38
24992 25191 995.93
115 315 4.58
32368 32569 1289.88
9534 9733 379.92
38073 38274 1517.21
7299 7500 290.87
13936 14136 555.35
31976 32176 1274.25
20492 20692 816.60
1250 1449 49.79
31909 32108 1271.56
17778 17977 708.45
32646 32845 1300.92
7294 7493 290.65
9678 9879 385.67
30028 30228 1196.60
8560 8760 341.12
28650 28651 1141.67
4309 4508 171.70
39401 39602 1570.12
23157 23358 922.82
34638 34837 1380.30
6183 6184 246.38
17870 18070 712.11
16315 16514 650.14
26419 26620 1052.79
19518 19718 777.79
3719 3720 148.18
19522 19721 777.94
4933 5134 196.59
39573 39772 1576.98
14219 14419 566.61
32933 33133 1312.38
15617 15816 622.31
29539 29740 1177.14
8640 8641 344.27
9285 9484 369.99
492 493 19.58
10600 10799 422.40
24615 24616 980.87
18418 18619 733.95
34429 34630 1371.99
9868 10069 393.24
6853 7053 273.08
19705 19904 785.23
13931 13932 555.13
4643 4842 185.00
12915 13115 514.66
6198 6397 246.99
9105 9306 362.84
1790 1990 71.34
8390 8591 334.36
17437 17636 694.84
17440 17639 694.96
35429 35628 1411.82
29489 29690 1175.14
669 870 26.66
34858 35058 1389.08
15021 15220 598.56
25931 26131 1033.35
1811 1812 72.13
2709 2710 107.93
32071 32271 1278.02
19697 19897 784.92
31520 31720 1256.07
16356 16557 651.80
13809 14009 550.27
19639 19838 782.59
15495 15496 617.45
38349 38549 1528.21
9096 9295 362.46
28637 28638 1141.15
16795 16996 669.30
23316 23515 929.13
7348 7549 292.83
27613 27813 1100.36
18042 18242 718.96
20331 20530 810.18
2183 2382 86.99
35214 35413 1403.25
3101 3102 123.55
31464 31665 1253.84
8071 8072 321.60
17597 17598 701.23
39259 39260 1564.44
756 757 30.11
10931 10932 435.58
4988 5189 198.79
38862 39062 1548.64
36414 36415 1451.06
2201 2202 87.68
17910 18109 713.70
15018 15217 598.44
19350 19351 771.08
30790 30989 1226.98
12736 12937 507.54
37306 37307 1486.62
6003 6202 239.19
3372 3573 134.39
25280 25480 1007.40
32802 33003 1307.15
11692 11891 465.91
13949 14150 555.88
30040 30239 1197.07
31453 31653 1253.39
20559 20560 819.26
15477 15676 616.74
2352 2552 93.73
3687 3887 146.92
26660 26859 1062.38
21234 21434 846.16
11172 11371 445.20
5903 5904 235.21
39026 39027 1555.15
11489 11490 457.81
29860 30060 1189.91
13951 14151 555.95
11577 11578 461.33
1265 1266 50.38
3182 3381 126.80
16821 17021 670.30
32085 32284 1278.57
8366 8566 333.39
10678 10679 425.49
19013 19212 757.64
31629 31828 1260.39
34398 34598 1370.77
25771 25972 1026.99
34509 34510 1375.16
39303 39502 1566.21
25272 25471 1007.07
23708 23908 944.76
30007 30207 1195.76
8789 8990 350.26
19646 19647 782.86
24646 24847 982.14
36756 36956 1464.73
30777 30976 1226.46
12664 12863 504.64
6549 6749 260.98
12370 12371 492.93
21152 21353 842.92
15848 16048 631.53
21431 21432 853.99
5953 6154 237.24
38625 38626 1539.17
34295 34496 1366.66
35660 35859 1421.03
13237 13238 527.46
13754 13755 548.08
28833 28834 1148.96
3113 3313 124.05
11788 11987 469.75
7984 8185 318.18
33583 33782 1338.28
8900 9099 354.65
20377 20578 812.04
38455 38655 1532.42
39563 39564 1576.57
7721 7921 307.68
26720 26921 1064.80
7244 7443 288.65
27645 27846 1101.65
33001 33002 1315.06
2666 2667 106.21
21856 22055 870.94
37372 37571 1489.27
14836 14837 591.18
4763 4963 189.81
30135 30136 1200.86
18138 18337 722.79
17649 17850 703.31
22328 22329 889.75
3556 3755 141.70
26800 27000 1067.98
18720 18921 746.00
26736 26935 1065.42
8643 8842 344.40
22698 22898 904.51
26633 26832 1061.30
22376 22575 891.68
2553 2554 101.72
19413 19414 773.57
8014 8015 319.32
5724 5725 228.08
28005 28006 1115.96
23661 23861 942.88
7379 7579 294.06
11638 11838 463.76
26112 26312 1040.56
16658 16858 663.81
11805 12005 470.41
499 699 19.88
3215 3414 128.09
39352 39353 1568.16
8685 8686 346.07
29543 29744 1177.30
30540 30739 1217.01
26777 26978 1067.08
19418 19618 773.79
24864 25063 990.81
33837 34037 1348.39
2277 2278 90.71
33235 33436 1324.41
22088 22089 880.18
24988 25187 995.77
18615 18616 741.77
39270 39469 1564.89
35906 36105 1430.84
9809 10010 390.88
11631 11632 463.46
36555 36754 1456.71
34145 34146 1360.66
37844 38044 1508.07
22679 22879 903.75
31922 31923 1272.07
8233 8434 328.08
2410 2411 96.00
12277 12476 489.22
34687 34887 1382.27
39452 39652 1572.15
26534 26535 1057.36
35301 35502 1406.75
36276 36475 1445.58
6030 6231 240.29
14313 14514 570.38
27633 27634 1101.14
30446 30447 1213.24
20535 20734 818.31
2458 2657 97.93
29569 29770 1178.34
36830 37029 1467.65
18194 18394 725.04
14557 14757 580.10
32712 32912 1303.57
35530 35729 1415.86
31820 31821 1267.99
6408 6609 255.35
38866 38867 1548.78
16006 16207 637.83
5928 6128 236.23
37317 37516 1487.07
32118 32319 1279.91
28206 28407 1124.00
11061 11062 440.75
28362 28562 1130.23
12634 12635 503.43
26761 26962 1066.44
6443 6642 256.73
36932 36933 1471.72
22823 23023 909.48
1667 1668 66.40
448 648 17.84
6545 6546 260.80
39171 39370 1560.96
2316 2317 92.27
19256 19456 767.34
18454 18655 735.39
5654 5853 225.29
10058 10258 400.80
16994 17193 677.21
22487 22688 896.11
29452 29653 1173.66
15878 16078 632.73
10008 10209 398.81
32510 32711 1295.53
12318 12517 490.86
8211 8410 327.18
39391 39592 1569.75
2981 2982 118.78
2886 3087 115.01
14886 14887 593.18
23452 23653 934.56
23845 23846 950.19
13538 13738 539.49
4463 4664 177.85
37826 37827 1507.33
22047 22248 878.57
19223 19423 766.02
39240 39440 1563.70
22417 22617 893.30
15487 15687 617.15
30818 31018 1228.08
25157 25158 1002.49
37722 37723 1503.20
38911 39112 1550.61
32489 32490 1294.66
18187 18386 724.75
26332 26532 1049.33
27059 27260 1078.30
17690 17889 704.93
27140 27341 1081.54
19036 19236 758.57
35430 35431 1411.85
6711 6912 267.44
19956 20157 795.26
24151 24352 962.43
32878 33079 1310.19
8573 8774 341.65
18352 18552 731.33
24070 24270 959.18
23567 23768 939.16
35669 35869 1421.40
20965 20966 835.44
38299 38498 1526.20
9237 9238 368.06
22004 22005 876.82
22976 22977 915.58
11734 11934 467.60
172 173 6.84
13762 13963 548.43
26267 26466 1046.72
26568 26769 1058.75
1697 1896 67.61
35317 35516 1407.37
17417 17618 694.06
28534 28735 1137.09
24868 25069 990.99
29003 29202 1155.74
35330 35531 1407.91
22064 22065 879.22
36418 36617 1451.23
5748 5949 229.07
27076 27077 1078.95
32705 32904 1303.28
23467 23666 935.14
37687 37888 1501.83
8208 8407 327.06
8759 8958 349.04
31678 31679 1262.34
35980 36181 1433.82
28530 28731 1136.93
34576 34776 1377.86
21598 21797 860.68
37880 38080 1509.51
18801 19002 749.21
14531 14732 579.07
27670 27671 1102.62
4984 5185 198.63
30352 30553 1209.54
24746 24945 986.12
29480 29680 1174.77
35119 35320 1399.50
4415 4615 175.92
7045 7245 280.73
17770 17969 708.13
35027 35226 1395.80
39020 39221 1554.94
16564 16765 660.09
4599 4600 183.26
8325 8524 331.74
25383 25582 1011.51
5649 5650 225.08
6546 6547 260.84
5790 5989 230.73
22898 22899 912.46
27380 27381 1091.08
16445 16446 655.30
17071 17271 680.27
33745 33945 1344.74
17231 17232 686.62
11085 11286 441.74
10223 10424 407.38
18291 18490 728.88
16916 16917 674.08
27118 27319 1080.66
8088 8287 322.29
36349 36350 1448.49
20437 20637 814.40
39617 39816 1578.71
10136 10137 403.90
5363 5564 213.73
23954 24153 954.56
16548 16549 659.42
7338 7339 292.40
39161 39362 1560.58
10 211 0.39
27836 28037 1109.26
15261 15461 608.14
39125 39325 1559.13
6879 7080 274.13
34050 34250 1356.88
35213 35414 1403.23
38081 38082 1517.50
17061 17262 679.88
10004 10005 398.62
26326 26527 1049.10
32101 32102 1279.20
1522 1722 60.65
11120 11321 443.14
12687 12886 505.56
29535 29736 1176.98
9961 9962 396.93
37123 37322 1479.34
38549 38749 1536.18
24790 24990 987.89
25490 25690 1015.77
1350 1549 53.79
24953 25153 994.38
14818 15018 590.48
2982 3181 118.83
687 886 27.36
5263 5463 209.72
24878 24879 991.36
34507 34707 1375.10
32535 32734 1296.51
22074 22274 879.64
14577 14778 580.91
24623 24624 981.19
33869 33870 1349.65
17041 17240 679.06
3482 3682 138.75
19672 19873 783.93
100 301 3.99
36954 37155 1472.63
17294 17493 689.15
4375 4574 174.34
10607 10806 422.66
21616 21817 861.39
1963 1964 78.21
31221 31222 1244.12
23310 23510 928.90
1372 1572 54.68
5065 5066 201.81
29831 30030 1188.74
22753 22952 906.70
13148 13349 523.96
25221 25422 1005.05
37161 37362 1480.88
326 327 12.97
16714 16914 666.05
18227 18428 726.34
13314 13513 530.55
21068 21069 839.53
71 72 2.80
5898 6098 235.03
6362 6562 253.53
20098 20297 800.89
3459 3659 137.83
19635 19636 782.42
16245 16446 647.36
32152 32153 1281.24
29215 29414 1164.19
31893 32093 1270.93
34779 34780 1385.93
21359 21560 851.17
13039 13239 519.59
31131 31330 1240.56
28795 28796 1147.47
9474 9675 377.54
28971 28972 1154.48
8576 8577 341.74
7920 8121 315.62
12363 12564 492.68
13842 14043 551.60
37095 37294 1478.22
12247 12448 488.04
23306 23507 928.75
27858 27859 1110.11
16266 16466 648.19
9518 9719 379.30
20507 20706 817.19
29666 29667 1182.16
33018 33019 1315.73
30220 30419 1204.24
39693 39694 1581.74
19618 19817 781.75
33148 33349 1320.96
35881 35882 1429.83
12130 12331 483.39
6199 6399 247.04
27128 27328 1081.05
11171 11370 445.16
39378 39577 1569.21
31273 31474 1246.23
9703 9704 386.64
4801 4802 191.29
26326 26526 1049.09
24512 24712 976.80
36872 37073 1469.35
16341 16542 651.20
25089 25290 999.80
7001 7201 278.97
18674 18874 744.15
27897 28096 1111.68
10813 10814 430.86
6042 6243 240.77
36934 36935 1471.80
39303 39504 1566.23
4084 4284 162.74
2083 2283 83.00
38586 38786 1537.66
29061 29062 1158.05
17881 18081 712.55
17295 17495 689.20
20946 21147 834.71
25811 26012 1028.56
29964 30165 1194.08
31623 31823 1260.16
27513 27713 1096.39
16618 16619 662.19
18884 19085 752.53
19833 20034 790.34
11442 11641 455.94
21787 21988 868.23
37064 37263 1476.98
33509 33510 1335.31
2568 2768 102.34
21070 21071 839.61
28137 28338 1121.27
1010 1209 40.22
35724 35924 1423.60
24817 24818 988.92
13482 13682 537.25
15856 16055 631.84
20395 20596 812.76
26476 26477 1055.04
25586 25785 1019.60
7374 7375 293.84
38405 38605 1530.42
33966 33967 1353.53
2715 2916 108.20
17957 17958 715.57
12627 12826 503.16
35986 36187 1434.06
26272 26472 1046.93
36907 37107 1470.74
2358 2359 93.95
31794 31993 1266.99
20860 21060 831.26
7094 7294 282.69
2627 2827 104.67
33915 33916 1351.49
35004 35005 1394.87
11411 11612 454.72
6668 6869 265.72
253 454 10.08
2815 2816 112.14
12041 12042 479.80
11683 11684 465.54
6684 6885 266.36
14931 14932 594.98
9387 9586 374.07
16447 16646 655.39
37366 37565 1489.03
26759 26958 1066.34
4486 4685 178.75
37601 37801 1498.38
17382 17582 692.68
24028 24029 957.48
5675 5874 226.13
164 165 6.52
29763 29963 1186.06
10924 11125 435.33
3935 4135 156.81
23075 23274 919.52
16903 17104 673.59
36845 37046 1468.27
33798 33799 1346.84
30669 30670 1222.13
26530 26730 1057.22
35939 36138 1432.16
26495 26694 1055.81
36817 36818 1467.12
