6400 25122
5367 5447 212.65
1998 2079 79.19
972 1052 38.50
1959 2039 77.62
2936 3016 116.34
4699 4778 186.19
660 740 26.14
2411 2492 95.53
2090 2091 82.78
1544 1545 61.15
2632 2713 104.31
1981 2061 78.50
3416 3496 135.36
4378 4457 173.47
203 204 8.02
1976 2057 78.31
1363 1444 54.00
5887 5967 233.27
122 123 4.81
1204 1285 47.70
5745 5824 227.64
2686 2767 106.44
5138 5218 203.58
6314 6395 250.21
5864 5945 232.36
2484 2563 98.40
4017 4018 159.14
4025 4026 159.46
129 209 5.11
6108 6109 242.00
4083 4164 161.78
4325 4405 171.36
3234 3313 128.13
3305 3384 130.94
1249 1329 49.49
5423 5502 214.88
3641 3720 144.26
1445 1525 57.24
2403 2484 95.21
5005 5084 198.31
781 782 30.93
2741 2742 108.58
425 426 16.81
1481 1562 58.69
5503 5583 218.06
3849 3930 152.51
3021 3102 119.72
3621 3622 143.45
1569 1570 62.15
6060 6140 240.13
29 109 1.14
4553 4632 180.41
5555 5634 220.10
1887 1966 74.76
4962 5041 196.59
1111 1190 44.02
6253 6333 247.76
2788 2869 110.49
5713 5792 226.36
5460 5540 216.34
4253 4333 168.51
1797 1876 71.19
859 938 34.03
3339 3419 132.31
6129 6130 242.84
5961 5962 236.18
189 270 7.49
865 946 34.29
4862 4943 192.67
6191 6270 245.30
3676 3755 145.66
4474 4554 177.29
5037 5117 199.60
4600 4680 182.27
5975 6055 236.76
624 703 24.72
2660 2741 105.40
5892 5972 233.47
6065 6146 240.34
1491 1492 59.06
5706 5786 226.09
1034 1115 40.99
4793 4794 189.91
3552 3632 140.74
2307 2387 91.42
2378 2459 94.24
5705 5706 226.03
4461 4540 176.76
5413 5494 214.50
4062 4141 160.95
5654 5733 224.03
1006 1085 39.85
4490 4570 177.90
4316 4395 171.02
5508 5589 218.27
3393 3474 134.45
3805 3884 150.76
4854 4934 192.34
4225 4306 167.43
4647 4728 184.13
34 113 1.33
5381 5460 213.20
650 730 25.74
6164 6165 244.21
5437 5517 215.45
658 659 26.04
6158 6239 244.03
2411 2490 95.51
25 26 0.96
5711 5790 226.28
4461 4462 176.75
3511 3591 139.13
285 365 11.29
1870 1951 74.10
709 790 28.11
4603 4682 182.38
683 684 27.04
5442 5521 215.61
4835 4915 191.58
2153 2154 85.30
57 136 2.25
2571 2572 101.84
1529 1610 60.58
6185 6266 245.08
5330 5410 211.20
992 1072 39.30
3416 3497 135.37
2874 2953 113.88
4345 4425 172.16
946 947 37.47
1214 1215 48.07
2431 2511 96.32
3157 3236 125.08
5206 5207 206.25
2679 2758 106.14
4279 4358 169.54
111 190 4.38
5395 5474 213.76
5434 5513 215.32
6094 6175 241.47
4979 5059 197.28
1471 1552 58.29
5394 5395 213.71
26 105 1.01
1742 1823 69.04
2212 2291 87.64
3285 3286 130.13
3706 3787 146.85
283 364 11.22
3103 3184 122.97
2865 2866 113.51
5698 5779 225.78
5424 5425 214.91
2156 2236 85.44
2343 2423 92.83
4892 4972 193.83
1804 1805 71.46
2547 2626 100.92
3000 3001 118.85
3944 3945 156.25
5885 5964 233.18
4414 4495 174.90
5502 5583 218.03
4198 4277 166.33
4675 4754 185.23
5367 5448 212.66
4398 4477 174.27
4865 4944 192.77
915 994 36.24
4135 4216 163.86
2692 2773 106.68
1386 1466 54.91
3559 3638 141.01
2117 2197 83.88
1965 2046 77.87
190 269 7.51
674 754 26.70
1939 2019 76.82
211 290 8.35
1431 1512 56.72
4417 4418 174.99
4502 4581 178.37
4964 4965 196.66
6040 6120 239.33
2096 2175 83.03
5816 5895 230.45
5617 5698 222.57
3963 3964 157.01
1693 1694 67.05
5200 5280 206.05
5449 5530 215.91
6166 6247 244.32
1126 1207 44.61
593 594 23.47
581 582 22.99
3671 3751 145.47
241 321 9.53
5007 5088 198.41
3797 3798 150.43
4786 4867 189.66
6314 6315 250.18
743 744 29.41
905 984 35.84
4068 4147 161.19
2160 2239 85.58
3078 3157 121.95
5237 5317 207.51
6025 6106 238.74
3781 3860 149.80
43 124 1.71
4581 4661 181.51
918 998 36.37
1669 1750 66.15
5987 6066 237.23
6077 6157 240.81
35 116 1.39
713 792 28.25
3125 3205 123.81
3371 3451 133.56
5949 6028 235.71
5646 5727 223.73
906 907 35.87
3636 3637 144.05
2369 2449 93.87
4556 4636 180.54
3851 3852 152.56
5733 5813 227.17
3332 3411 132.02
1767 1768 69.98
2212 2293 87.66
5646 5725 223.71
903 984 35.78
27 108 1.07
2014 2095 79.80
287 367 11.37
5360 5440 212.39
331 410 13.09
4816 4897 190.83
1427 1507 56.55
5174 5254 205.02
607 686 24.04
5650 5730 223.88
2177 2257 86.25
78 79 3.08
3723 3804 147.53
5573 5574 220.81
1120 1199 44.37
5000 5001 198.10
1712 1713 67.81
3094 3095 122.58
2298 2299 91.04
5740 5820 227.45
4750 4831 188.22
4332 4413 171.65
3560 3561 141.04
194 273 7.67
1526 1527 60.43
464 544 18.39
2036 2037 80.65
4764 4765 188.75
1913 1914 75.79
4842 4922 191.86
6274 6275 248.58
5269 5348 208.78
5791 5870 229.45
4326 4406 171.40
1056 1135 41.82
1742 1822 69.03
519 598 20.55
3434 3515 136.09
2510 2511 99.43
4058 4137 160.79
2741 2821 108.60
3320 3399 131.54
1286 1365 50.93
4241 4242 168.02
552 632 21.88
3692 3773 146.29
589 669 23.33
1153 1232 45.67
6034 6114 239.09
6099 6180 241.67
2498 2499 98.95
523 604 20.73
38 117 1.49
4350 4430 172.36
5828 5907 230.93
269 348 10.64
4537 4617 179.78
1890 1971 74.90
2445 2525 96.88
2028 2108 80.35
3130 3209 124.00
2789 2870 110.53
5209 5288 206.38
5181 5182 205.28
3208 3289 127.11
5217 5298 206.72
3751 3832 148.65
5952 6033 235.85
533 534 21.10
5392 5473 213.66
6123 6203 242.62
86 166 3.39
2618 2619 103.72
1372 1373 54.33
5815 5896 230.43
2003 2004 79.33
1739 1740 68.89
535 614 21.19
5533 5614 219.24
3167 3247 125.49
2605 2684 103.21
1367 1368 54.13
4632 4712 183.55
3573 3653 141.58
3172 3173 125.67
5847 5926 231.66
1607 1686 63.65
5286 5367 209.45
588 669 23.30
3207 3208 127.04
2473 2474 97.98
5830 5910 231.02
1412 1491 55.94
523 602 20.71
5785 5786 229.20
4816 4817 190.80
4377 4378 173.42
6006 6086 237.97
1266 1347 50.18
3380 3460 133.92
2503 2504 99.15
3488 3489 138.19
5469 5550 216.71
5174 5253 205.01
6036 6116 239.17
1168 1169 46.26
403 482 15.94
5577 5578 220.97
2644 2725 104.76
3115 3116 123.42
1684 1765 66.72
2272 2353 90.03
5850 5930 231.79
1766 1845 69.95
5902 5982 233.87
4341 4420 171.99
3137 3138 124.27
1395 1475 55.27
6146 6227 243.55
4693 4773 185.96
3916 3917 155.16
4046 4126 160.32
5216 5217 206.65
573 574 22.67
1461 1540 57.87
4727 4806 187.28
3891 3972 154.19
6281 6360 248.87
6291 6372 249.29
6086 6087 241.12
5883 5963 233.11
2330 2411 92.32
4226 4307 167.47
1212 1293 48.02
4890 4971 193.76
2626 2627 104.04
2184 2185 86.51
1973 1974 78.16
5975 6054 236.75
810 891 32.09
4477 4558 177.42
5673 5754 224.81
4225 4304 167.41
6089 6169 241.26
5328 5329 211.10
1962 2043 77.75
4292 4371 170.06
5756 5836 228.09
5479 5480 217.08
2165 2244 85.76
2475 2554 98.07
6224 6303 246.62
4402 4482 174.41
2018 2098 79.95
5868 5947 232.50
1938 1939 76.76
5989 6070 237.33
5754 5755 227.99
3779 3780 149.71
272 351 10.76
6192 6273 245.36
3746 3747 148.42
2424 2504 96.04
3781 3782 149.79
5435 5515 215.37
4059 4138 160.83
1677 1756 66.45
709 710 28.08
2807 2888 111.22
5983 6063 237.08
282 283 11.15
2210 2291 87.58
312 313 12.35
3992 4071 158.18
3735 3736 147.98
3008 3009 119.17
3332 3333 132.01
1929 2009 76.42
6382 6383 251.05
5541 5542 219.53
4074 4075 161.42
71 72 2.80
5280 5359 209.21
3717 3796 147.27
4382 4383 173.62
5929 6008 234.91
65 144 2.57
6259 6338 247.99
1972 2052 78.14
3366 3367 133.34
922 923 36.51
815 896 32.29
3735 3815 148.00
1319 1400 52.27
1828 1907 72.43
4555 4635 180.50
2812 2891 111.40
1174 1254 46.52
2441 2521 96.72
3049 3050 120.78
5905 5906 233.97
1892 1893 74.95
2358 2439 93.44
1764 1765 69.86
6055 6136 239.94
959 1040 38.02
5242 5243 207.69
2464 2545 97.65
2259 2339 89.50
2166 2245 85.80
624 705 24.74
2020 2099 80.02
1320 1399 52.29
3589 3670 142.23
3261 3341 129.22
2447 2526 96.95
953 1034 37.78
6398 6399 251.21
2963 3042 117.38
4805 4886 190.39
3695 3775 146.40
6139 6140 243.24
4592 4673 181.96
2444 2524 96.84
4411 4490 174.76
5194 5195 205.80
4244 4324 168.15
5884 5963 233.14
281 361 11.13
2860 2940 113.33
4319 4399 171.15
1684 1764 66.71
6271 6350 248.47
5145 5146 203.84
4608 4689 182.60
265 266 10.47
622 701 24.64
3579 3580 141.80
5256 5336 208.27
3789 3870 150.14
339 340 13.40
5024 5105 199.09
3167 3248 125.50
4392 4473 174.05
2077 2157 82.31
4157 4237 164.73
3902 3982 154.62
1050 1051 41.57
6268 6347 248.35
1363 1364 53.97
1257 1338 49.82
4833 4914 191.51
5271 5272 208.85
242 323 9.58
1750 1830 69.35
2076 2077 82.25
1796 1797 71.14
5854 5933 231.94
2922 2923 115.76
3714 3793 147.15
3773 3854 149.50
4982 5062 197.40
5450 5529 215.93
2978 2979 117.97
70 151 2.79
2223 2304 88.10
5616 5617 222.50
6360 6361 250.83
3004 3083 119.02
6033 6034 239.03
3928 4009 155.64
1106 1185 43.82
2087 2088 82.66
336 337 13.28
5668 5747 224.59
4674 4755 185.21
427 508 16.92
1392 1471 55.14
4159 4239 164.81
4389 4470 173.93
2376 2457 94.16
1973 2053 78.18
4136 4217 163.90
4274 4275 169.33
6083 6163 241.02
1563 1642 61.92
5891 5972 233.44
126 205 4.98
5300 5301 209.98
5453 5454 216.04
4841 4920 191.81
5876 5955 232.82
4776 4856 189.25
3398 3478 134.64
1489 1568 58.99
2290 2291 90.72
4265 4344 168.98
1041 1122 41.24
6174 6253 244.62
3358 3437 133.06
6079 6159 240.89
3306 3386 130.99
3990 3991 158.09
1532 1612 60.69
4206 4285 166.65
3635 3715 144.03
5642 5721 223.55
454 534 17.99
1128 1207 44.67
2490 2571 98.66
156 236 6.19
420 500 16.63
6140 6141 243.28
6271 6352 248.49
1206 1285 47.76
652 653 25.80
5435 5436 215.35
5649 5730 223.85
5521 5522 218.74
2699 2700 106.93
3844 3925 152.31
2697 2698 106.85
4019 4098 159.23
3265 3266 129.36
1507 1588 59.73
6183 6262 244.98
815 894 32.27
635 714 25.16
3301 3382 130.80
1082 1161 42.86
1912 1991 75.76
4734 4815 187.58
1654 1733 65.53
3834 3835 151.91
425 504 16.82
2740 2741 108.54
2235 2316 88.58
800 880 31.70
5218 5299 206.76
3591 3671 142.30
649 728 25.69
4045 4046 160.26
4118 4198 163.17
5922 6003 234.65
3135 3215 124.21
5141 5222 203.71
2570 2651 101.83
3722 3801 147.47
3427 3428 135.78
4386 4467 173.81
899 979 35.61
5488 5569 217.47
5644 5725 223.65
4225 4305 167.42
1900 1980 75.29
2494 2575 98.82
2167 2247 85.85
2537 2538 100.51
3864 3945 153.11
996 997 39.44
5627 5708 222.97
1398 1479 55.40
3398 3399 134.62
537 538 21.26
4222 4223 167.28
1103 1182 43.70
908 987 35.96
1484 1564 58.80
988 1068 39.14
3269 3349 129.54
2118 2199 83.93
5904 5984 233.95
5602 5681 221.95
5726 5805 226.88
1086 1167 43.04
3948 4027 156.42
3965 4044 157.10
1714 1795 67.92
2941 2942 116.52
3514 3593 139.24
5299 5380 209.97
3177 3256 125.88
5480 5481 217.12
2950 2951 116.88
911 990 36.08
2910 2989 115.29
2236 2317 88.62
5560 5641 220.32
4571 4652 181.12
5257 5337 208.31
4274 4353 169.34
2602 2681 103.09
2086 2165 82.63
251 252 9.91
486 567 19.25
3971 4050 157.34
5728 5807 226.96
5506 5586 218.18
1376 1457 54.52
3057 3137 121.12
1914 1994 75.85
626 706 24.81
5579 5660 221.08
1116 1117 44.21
5108 5188 202.41
4752 4831 188.28
881 882 34.88
1723 1803 68.27
3160 3239 125.20
5701 5702 225.87
1368 1448 54.19
4755 4836 188.42
2912 2991 115.37
8 9 0.28
2799 2879 110.92
6165 6166 244.25
4167 4246 165.09
975 976 38.60
4231 4310 167.65
1202 1282 47.61
598 679 23.70
2737 2738 108.42
5906 5985 234.02
5607 5687 222.16
5999 6080 237.73
1796 1876 71.16
4058 4059 160.78
5578 5657 221.02
698 778 27.66
1554 1634 61.57
2871 2951 113.77
651 731 25.78
5354 5435 212.17
1106 1186 43.83
2643 2644 104.69
2514 2515 99.59
6029 6109 238.89
6335 6336 250.58
3002 3003 118.93
3599 3678 142.61
1359 1438 53.85
490 491 19.38
527 528 20.86
3710 3790 147.00
198 277 7.83
3647 3648 144.49
5941 6022 235.41
5992 6072 237.44
5247 5326 207.90
5534 5613 219.26
558 559 22.10
5015 5016 198.70
1736 1816 68.79
1226 1227 48.55
3800 3879 150.56
2340 2420 92.71
3097 3098 122.70
5393 5473 213.69
1248 1329 49.46
568 648 22.49
6138 6218 243.22
5914 5995 234.36
4073 4152 161.39
573 653 22.69
2807 2886 111.20
1686 1766 66.79
2420 2501 95.89
3315 3396 131.36
2987 3066 118.34
4453 4533 176.45
3682 3763 145.89
6169 6250 244.44
6142 6143 243.36
741 820 29.34
4594 4675 182.04
3001 3080 118.90
1453 1534 57.57
515 516 20.38
3068 3148 121.56
3653 3734 144.76
3948 4028 156.43
286 365 11.32
5522 5523 218.77
1850 1929 73.28
3859 3939 152.90
3531 3532 139.88
1482 1563 58.73
5522 5601 218.78
5756 5835 228.08
300 381 11.90
4409 4410 174.67
1051 1132 41.64
4316 4397 171.04
3872 3951 153.41
3774 3775 149.51
1497 1576 59.31
5780 5781 229.00
3624 3625 143.57
4150 4230 164.45
37 117 1.46
2966 3047 117.52
2063 2143 81.75
1890 1969 74.88
3445 3524 136.48
6262 6341 248.11
3539 3619 140.22
2642 2643 104.65
4050 4051 160.46
319 400 12.66
4923 5004 195.08
3485 3564 138.08
5271 5351 208.87
537 618 21.29
3899 3980 154.51
964 965 38.16
2760 2840 109.36
3460 3461 137.07
1519 1600 60.21
2894 2975 114.67
3413 3414 135.22
2132 2213 84.49
767 847 30.39
4669 4750 185.01
4912 4913 194.61
914 994 36.21
4624 4625 183.21
5385 5466 213.38
5854 5855 231.93
5351 5352 212.02
1478 1559 58.57
3307 3387 131.03
6 87 0.23
2822 2902 111.81
3177 3258 125.90
2852 2932 113.01
4734 4735 187.55
246 327 9.74
804 884 31.84
880 959 34.86
860 941 34.09
3098 3178 122.76
5142 5222 203.74
41 121 1.62
3923 4004 155.44
5033 5114 199.45
3254 3334 128.94
5530 5531 219.09
1321 1402 52.35
6245 6324 247.43
780 861 30.92
233 314 9.25
3420 3501 135.53
661 740 26.17
3893 3894 154.24
1012 1091 40.09
2204 2205 87.31
4985 5066 197.53
1328 1329 52.60
1423 1424 56.37
4138 4219 163.98
2175 2254 86.16
6053 6132 239.84
2751 2832 109.01
101 102 3.97
5152 5153 204.12
5973 6053 236.68
2517 2597 99.73
1256 1337 49.78
446 525 17.66
229 309 9.08
5409 5410 214.31
4153 4233 164.57
228 307 9.03
73 74 2.88
1754 1834 69.51
4563 4644 180.80
2965 3046 117.48
3434 3435 136.06
6135 6215 243.10
5566 5647 220.56
804 805 31.82
766 767 30.33
4185 4264 165.81
44 123 1.73
3475 3554 137.68
2969 3048 117.62
1034 1035 40.96
3284 3363 130.10
3647 3726 144.50
1096 1176 43.43
756 835 29.94
4152 4231 164.52
5843 5922 231.50
4170 4250 165.22
4706 4786 186.48
4509 4589 178.66
2621 2701 103.86
2042 2122 80.91
4848 4849 192.08
5139 5140 203.60
6035 6115 239.13
3710 3711 146.98
1913 1992 75.80
1643 1644 65.08
983 1062 38.93
3335 3415 132.15
848 928 33.60
3701 3780 146.63
4990 5071 197.73
5146 5225 203.89
3663 3664 145.13
1132 1133 44.82
3540 3621 140.27
2304 2384 91.30
2726 2806 108.00
6194 6195 245.41
4452 4453 176.39
5728 5809 226.98
5245 5325 207.83
2966 3046 117.51
6262 6342 248.12
1730 1810 68.55
5352 5431 212.07
1987 2066 78.73
4106 4187 162.70
5396 5476 213.81
3388 3467 134.23
1064 1144 42.15
4799 4878 190.16
861 941 34.12
469 549 18.59
5591 5672 221.56
3454 3534 136.85
509 510 20.14
3201 3281 126.82
4276 4356 169.43
2060 2061 81.61
2460 2539 97.47
2281 2362 90.39
1304 1385 51.67
3022 3103 119.76
3493 3574 138.42
1076 1157 42.64
2820 2899 111.72
5303 5382 210.11
429 510 17.00
1315 1395 52.10
2888 2967 114.41
1769 1849 70.08
1684 1685 66.69
2989 3068 118.42
5189 5270 205.63
2767 2846 109.63
5683 5684 225.15
2645 2724 104.78
5077 5157 201.17
458 459 18.13
3315 3394 131.34
639 718 25.32
254 334 10.05
992 1071 39.29
6226 6306 246.71
3727 3806 147.67
3730 3810 147.80
2375 2456 94.12
3691 3770 146.23
574 654 22.73
825 904 32.67
5782 5783 229.08
1792 1872 71.00
5877 5958 232.88
1939 2020 76.83
5247 5248 207.89
5762 5841 228.29
6120 6200 242.50
4258 4337 168.70
5708 5709 226.15
5085 5086 201.47
1941 2022 76.91
3206 3207 127.00
1227 1308 48.62
2792 2793 110.62
6067 6068 240.39
783 864 31.04
5022 5103 199.01
2095 2096 82.98
3921 3922 155.34
1233 1312 48.84
2605 2685 103.22
4376 4457 173.41
3766 3847 149.22
838 919 33.21
4273 4352 169.30
5523 5602 218.82
1192 1271 47.23
3817 3896 151.24
1851 1852 73.31
1580 1661 62.62
5336 5337 211.42
626 707 24.82
2962 3041 117.34
647 728 25.63
5244 5323 207.78
5361 5442 212.42
5717 5798 226.54
4891 4970 193.78
5414 5495 214.54
5253 5332 208.14
5957 6038 236.05
3746 3825 148.43
5100 5101 202.07
4223 4224 167.32
1561 1562 61.83
4918 4999 194.88
791 872 31.36
3165 3245 125.41
1137 1217 45.04
4443 4444 176.03
6306 6387 249.89
5672 5753 224.77
4354 4435 172.53
1803 1883 71.44
952 1032 37.73
1163 1243 46.08
656 657 25.96
3649 3730 144.60
2707 2708 107.25
3471 3552 137.54
4602 4603 182.33
5500 5579 217.93
3007 3087 119.15
4637 4716 183.74
333 413 13.18
4992 5072 197.80
5281 5361 209.24
1489 1570 59.01
547 627 21.68
1025 1105 40.62
5855 5935 231.99
3343 3344 132.45
4309 4310 170.73
1950 1951 77.24
4937 4938 195.61
2656 2737 105.24
5701 5781 225.89
3104 3105 122.98
1508 1588 59.76
2832 2913 112.22
4063 4142 160.99
6002 6082 237.81
5794 5795 229.56
2919 2998 115.65
1422 1502 56.35
4675 4756 185.25
1581 1660 62.64
3382 3461 133.99
2977 3058 117.96
14 94 0.54
983 984 38.92
4131 4132 163.67
3129 3209 123.97
2851 2932 112.98
6219 6220 246.41
4027 4107 159.56
4063 4144 161.01
2013 2093 79.75
4206 4286 166.66
233 312 9.23
3752 3833 148.69
4070 4149 161.27
5230 5309 207.22
2769 2770 109.70
3430 3509 135.91
5937 6018 235.25
2843 2922 112.64
738 817 29.22
5415 5496 214.58
5060 5061 200.47
2723 2804 107.89
2295 2296 90.92
6297 6378 249.53
796 797 31.53
2052 2131 81.30
4716 4796 186.88
1459 1538 57.79
1589 1590 62.95
3651 3730 144.66
5420 5501 214.78
6059 6138 240.08
746 825 29.54
3242 3321 128.45
1558 1638 61.73
3780 3781 149.75
5258 5259 208.33
4284 4364 169.75
5696 5777 225.70
582 583 23.03
5438 5517 215.48
3085 3166 122.25
5630 5710 223.08
389 390 15.40
839 840 33.22
4000 4080 158.50
5036 5116 199.56
4745 4824 188.00
711 791 28.18
6053 6134 239.86
3860 3941 152.95
1185 1265 46.96
17 96 0.65
328 329 12.96
1604 1683 63.53
3582 3583 141.92
1532 1613 60.70
1019 1100 40.39
4693 4772 185.95
5983 5984 237.06
4458 4538 176.65
169 249 6.68
918 919 36.35
221 300 8.75
1026 1105 40.65
3858 3939 152.87
1268 1348 50.25
3876 3955 153.57
1212 1292 48.01
2174 2254 86.13
1033 1034 40.92
1873 1874 74.19
1658 1737 65.69
2883 2884 114.20
3721 3802 147.45
4041 4042 160.10
3919 3998 155.29
2172 2252 86.05
1252 1333 49.62
5436 5516 215.41
4396 4475 174.19
2141 2142 84.82
6143 6222 243.41
432 513 17.12
6090 6169 241.29
3011 3012 119.29
5026 5107 199.17
465 466 18.41
5193 5194 205.76
2733 2812 108.27
2271 2272 89.96
3171 3172 125.63
5376 5377 212.99
4532 4613 179.59
2853 2932 113.04
5596 5677 221.76
1373 1452 54.38
1648 1727 65.29
6012 6092 238.21
2293 2374 90.87
1853 1933 73.41
675 756 26.75
1957 2036 77.53
1648 1729 65.31
2143 2144 84.90
6011 6012 238.15
5336 5417 211.45
167 246 6.59
860 861 34.06
3126 3207 123.86
6394 6395 251.17
2252 2333 89.23
567 648 22.46
5865 5866 232.37
1322 1401 52.37
3104 3183 122.99
2225 2306 88.18
3076 3155 121.87
1786 1865 70.75
3562 3642 141.14
1811 1890 71.75
3815 3894 151.16
2623 2624 103.92
6008 6009 238.03
2261 2340 89.57
5979 6058 236.91
5344 5345 211.74
6019 6099 238.49
5697 5778 225.74
5228 5307 207.14
5178 5179 205.16
6358 6359 250.81
680 760 26.94
2358 2438 93.43
3421 3502 135.57
3225 3304 127.77
6355 6356 250.78
75 154 2.97
2631 2711 104.26
5368 5447 212.68
6157 6237 243.98
3007 3086 119.14
5514 5595 218.51
6290 6291 249.22
708 788 28.06
2802 2883 111.02
5000 5079 198.11
5107 5187 202.37
1991 1992 78.88
5503 5582 218.05
6315 6394 250.23
3936 3937 155.93
310 389 12.28
810 811 32.06
2094 2174 82.96
5580 5659 221.10
605 686 23.98
1878 1959 74.42
289 290 11.43
3044 3125 120.61
973 974 38.52
4476 4477 177.35
2547 2548 100.91
6188 6269 245.20
6225 6304 246.66
5714 5794 226.41
967 1046 38.29
27 106 1.05
2147 2227 85.08
6145 6224 243.49
770 850 30.51
677 678 26.80
3658 3738 144.95
2832 2911 112.20
5258 5338 208.35
5850 5929 231.78
5262 5343 208.52
3217 3296 127.45
3538 3617 140.17
5871 5950 232.62
2476 2555 98.11
1223 1224 48.43
5106 5185 202.32
2712 2713 107.45
2952 3032 116.98
5243 5323 207.75
4069 4149 161.24
3306 3307 130.97
2754 2833 109.11
295 296 11.67
5332 5333 211.26
2287 2366 90.61
4301 4380 170.42
4666 4745 184.87
6288 6369 249.17
1397 1398 55.33
4651 4730 184.27
1128 1208 44.68
1881 1960 74.52
556 557 22.02
6149 6230 243.67
5751 5831 227.89
4824 4825 191.12
4686 4765 185.67
1719 1720 68.09
6263 6343 248.16
1650 1730 65.38
6083 6164 241.03
2899 2978 114.85
5088 5169 201.62
2590 2670 102.62
2900 2980 114.90
2403 2404 95.18
1571 1652 62.26
4375 4456 173.37
2729 2730 108.10
2197 2198 87.03
2916 2995 115.53
1892 1971 74.96
5117 5196 202.76
1632 1633 64.64
4188 4189 165.92
5737 5816 227.32
582 663 23.06
4392 4393 174.02
4284 4285 169.73
2439 2440 96.62
171 251 6.76
1362 1442 53.95
2086 2167 82.65
1211 1212 47.95
5013 5093 198.64
5136 5137 203.48
3646 3726 144.47
4179 4259 165.58
1609 1689 63.74
5475 5555 216.94
542 543 21.46
670 749 26.53
1159 1239 45.92
5631 5711 223.12
3843 3923 152.26
1516 1517 60.06
3816 3896 151.21
3391 3471 134.36
6070 6150 240.53
151 230 5.98
4740 4819 187.80
2794 2795 110.70
244 324 9.65
5836 5837 231.24
3280 3360 129.97
2597 2677 102.90
5966 6047 236.41
5548 5549 219.81
3557 3638 140.95
198 279 7.85
1587 1667 62.89
3002 3083 118.96
133 134 5.25
4559 4560 180.64
4344 4424 172.12
2616 2617 103.64
2687 2766 106.46
3244 3245 128.52
3019 3098 119.62
1274 1355 50.50
1797 1877 71.20
2214 2215 87.71
2406 2486 95.32
4325 4326 171.34
5182 5183 205.32
4802 4882 190.26
371 372 14.68
4764 4843 188.76
4984 4985 197.46
5918 5997 234.50
3881 3882 153.76
4941 5021 195.79
5991 6072 237.41
2990 2991 118.45
367 447 14.54
4156 4235 164.68
3945 4026 156.32
5392 5471 213.64
3456 3537 136.94
5313 5314 210.50
3522 3601 139.53
4181 4260 165.65
1951 2030 77.29
3169 3250 125.58
5215 5216 206.61
5789 5869 229.38
1498 1499 59.34
1283 1363 50.82
2846 2926 112.77
6126 6206 242.74
5182 5263 205.35
495 575 19.60
34 114 1.34
1764 1844 69.88
2215 2295 87.77
986 1066 39.06
1959 2040 77.63
2943 3022 116.61
2808 2889 111.26
2828 2908 112.05
3136 3215 124.24
4317 4318 171.05
4358 4359 172.66
430 510 17.03
4601 4682 182.32
3519 3520 139.43
4595 4675 182.07
4869 4870 192.92
2211 2212 87.59
5948 6027 235.67
3609 3688 142.98
1245 1326 49.34
5675 5755 224.88
621 700 24.60
6281 6362 248.89
1449 1530 57.41
722 801 28.58
309 388 12.24
3119 3200 123.61
3587 3667 142.14
6084 6165 241.07
2803 2804 111.03
6040 6041 239.31
5350 5431 212.01
1768 1849 70.05
934 1014 37.01
62 143 2.47
3375 3454 133.71
6219 6299 246.43
2867 2948 113.62
5042 5122 199.77
831 910 32.91
